heure,timestamp,lat,lon,alt_m,quality,nb_sats,hdop,speed_kmh,heading_deg
14:22:47.551,233.92164,43.4045375,6.0123254,226.799,1,11,1.06,36.103,48.83
14:22:47.639,234.009646,43.4045435,6.0123348,226.819,1,11,1.06,36.368,47.36
14:22:47.742,234.112883,43.40455,6.012344,226.85,1,11,1.03,36.573,45.17
14:22:47.840,234.210815,43.4045568,6.0123531,226.861,1,11,1.03,37.099,43.88
14:22:47.949,234.319889,43.4045641,6.0123621,226.867,1,11,1.03,37.218,42.62
14:22:48.039,234.409715,43.4045715,6.0123709,226.839,1,12,0.95,37.71,41.89
14:22:48.149,234.51961,43.4045791,6.0123796,226.798,1,12,0.95,38.231,40.93
14:22:48.243,234.613611,43.4045871,6.0123884,226.797,1,12,0.91,38.612,40.14
14:22:48.350,234.720832,43.4045951,6.0123968,226.785,1,12,0.91,38.692,39.03
14:22:48.441,234.811635,43.4046034,6.0124052,226.794,1,12,0.91,38.881,38.14
14:22:48.543,234.913991,43.4046118,6.0124133,226.803,1,13,0.88,38.851,36.22
14:22:48.641,235.011774,43.4046202,6.0124213,226.912,1,13,0.88,38.688,34.8
14:22:48.751,235.121708,43.4046289,6.0124289,226.93,1,13,0.88,38.877,33.06
14:22:48.840,235.210946,43.4046376,6.0124363,227.001,1,13,0.88,38.896,31.75
14:22:48.943,235.313818,43.4046466,6.0124436,227.157,1,13,0.88,39.233,29.87
14:22:49.042,235.412695,43.4046558,6.0124506,227.262,1,13,0.88,39.729,28.9
14:22:49.151,235.521667,43.4046651,6.0124574,227.321,1,13,0.88,40.287,27.86
14:22:49.241,235.611605,43.4046746,6.0124639,227.354,1,13,0.9,40.82,26.66
14:22:49.343,235.713649,43.4046843,6.0124702,227.414,1,13,0.9,41.25,25.3
14:22:49.442,235.812619,43.404694,6.0124762,227.469,1,12,1.02,41.507,24.22
14:22:49.545,235.916378,43.4047038,6.0124821,227.526,1,12,1.06,41.689,23.31
14:22:49.636,236.006658,43.4047137,6.0124876,227.535,1,9,1.28,41.935,21.92
14:22:49.737,236.107641,43.4047237,6.0124929,227.547,1,9,2.07,42.344,19.99
14:22:49.832,236.202693,43.4047337,6.0124978,227.564,1,0,,42.737,18.99
14:22:49.932,236.302906,43.4047439,6.0125025,227.583,1,0,,43.076,18.89
14:22:50.039,236.409805,43.4047543,6.012507,227.605,1,13,1.06,43.391,18.94
14:22:50.141,236.51188,43.4047648,6.012512,227.621,1,10,1.64,42.898,18.95
14:22:50.236,236.606658,43.4047756,6.0125166,227.67,1,10,1.0,44.352,17.73
14:22:50.337,236.707637,43.4047866,6.0125216,227.71,1,10,1.01,43.816,17.73
14:22:50.431,236.801949,43.4047972,6.0125264,227.744,1,7,1.9,43.585,17.73
14:22:50.541,236.912453,43.4048084,6.0125303,227.745,1,11,1.03,44.392,16.68
14:22:50.633,237.003726,43.4048193,6.0125349,227.776,1,8,1.72,44.12,16.68
14:22:50.732,237.102628,43.4048301,6.0125395,227.809,1,8,1.72,43.57,16.68
14:22:50.831,237.201655,43.4048407,6.012544,227.836,1,7,1.83,43.863,16.69
14:22:50.932,237.302878,43.4048513,6.0125485,227.864,1,7,1.83,44.531,16.69
14:22:51.031,237.401952,43.404862,6.0125529,227.865,1,0,,44.817,16.69
14:22:51.131,237.501649,43.4048727,6.0125573,227.867,1,0,,45.205,16.69
14:22:51.234,237.604668,43.4048838,6.0125615,227.88,1,13,0.82,45.63,16.51
14:22:51.338,237.708692,43.4048951,6.0125662,227.896,1,12,1.17,46.326,16.61
14:22:51.432,237.802732,43.4049063,6.0125707,227.899,1,8,1.62,45.518,16.6
14:22:51.537,237.908014,43.4049182,6.0125742,227.913,1,12,0.9,46.385,16.02
14:22:51.630,238.000704,43.4049293,6.0125785,227.915,1,0,,46.719,16.02
14:22:51.732,238.102675,43.4049405,6.012583,227.917,1,0,,47.12,16.02
14:22:51.841,238.211692,43.4049521,6.0125874,227.933,1,14,0.99,47.698,15.96
14:22:51.937,238.307869,43.4049642,6.0125934,227.977,1,11,1.32,51.228,16.51
14:22:52.037,238.407663,43.4049778,6.0125969,228.009,1,12,1.16,50.889,15.73
14:22:52.139,238.50971,43.4049902,6.0126019,228.046,1,11,1.49,51.312,15.74
14:22:52.233,238.603598,43.4050025,6.0126069,228.078,1,9,1.63,51.83,15.75
14:22:52.331,238.701741,43.4050149,6.0126118,228.087,1,8,1.99,52.063,15.75
14:22:52.432,238.802603,43.4050273,6.0126168,228.092,1,9,1.68,52.397,15.76
14:22:52.535,238.905959,43.4050397,6.0126218,228.097,1,9,1.68,52.649,15.77
14:22:52.633,239.003885,43.4050522,6.0126268,228.1,1,9,1.68,52.799,15.78
14:22:52.732,239.102988,43.4050646,6.0126319,228.1,1,8,2.39,54.171,15.8
14:22:52.831,239.201798,43.4050774,6.0126371,228.098,1,8,2.39,55.145,15.81
14:22:52.934,239.304782,43.4050903,6.0126424,228.096,1,8,2.39,56.277,15.84
14:22:53.033,239.403665,43.4051034,6.0126479,228.093,1,8,2.39,57.218,15.87
14:22:53.132,239.502645,43.4051168,6.0126537,228.094,1,9,1.82,58.121,15.91
14:22:53.236,239.606709,43.4051305,6.0126596,228.09,1,9,1.69,58.273,15.96
14:22:53.339,239.709816,43.4051446,6.0126654,228.088,1,9,1.69,59.933,15.97
14:22:53.433,239.803605,43.4051585,6.0126717,228.085,1,8,1.9,60.822,16.05
14:22:53.539,239.909961,43.4051703,6.0126814,228.103,1,13,1.17,60.712,16.88
14:22:53.638,240.008676,43.4051823,6.0126905,228.133,1,12,1.21,58.681,17.38
14:22:53.740,240.110714,43.4051943,6.012699,228.137,1,12,1.54,56.866,17.77
14:22:53.838,240.208588,43.4052068,6.0127064,228.145,1,11,1.81,56.586,17.91
14:22:53.937,240.307742,43.4052195,6.0127135,228.149,1,11,1.79,53.493,17.98
14:22:54.037,240.407744,43.405231,6.0127209,228.154,1,10,2.98,51.739,18.15
14:22:54.140,240.510717,43.4052419,6.0127285,228.154,1,11,1.79,49.684,18.45
14:22:54.238,240.608622,43.4052517,6.0127365,228.147,1,10,2.46,49.424,18.77
14:22:54.337,240.707595,43.4052617,6.0127441,228.149,1,10,2.5,48.428,19.0
14:22:54.437,240.80763,43.4052711,6.012752,228.145,1,10,2.46,47.1,19.24
14:22:54.540,240.91101,43.4052801,6.0127599,228.142,1,11,1.55,46.915,19.52
14:22:54.639,241.009728,43.4052888,6.0127679,228.127,1,10,1.56,46.719,19.8
14:22:54.736,241.106681,43.4052976,6.0127754,228.123,1,9,1.66,46.53,20.06
14:22:54.835,241.205601,43.405308,6.0127814,228.119,1,8,1.67,46.493,20.12
14:22:54.940,241.310789,43.4053184,6.0127879,228.131,1,10,1.53,42.97,20.21
14:22:55.037,241.407761,43.4053281,6.0127941,228.143,1,8,2.62,42.916,20.31
14:22:55.136,241.506615,43.4053376,6.0128004,228.155,1,8,2.62,42.859,20.42
14:22:55.232,241.602612,43.405347,6.0128067,228.166,1,7,3.38,42.8,20.54
14:22:55.348,241.718605,43.4053563,6.0128131,228.173,1,6,10.1,42.739,20.66
14:22:55.448,241.818599,43.4053652,6.0128194,228.195,1,9,1.48,42.618,20.78
14:22:55.537,241.907997,43.4053738,6.0128257,228.221,1,9,1.38,42.466,20.91
14:22:55.636,242.006795,43.4053821,6.0128319,228.25,1,9,1.38,42.268,21.04
14:22:55.739,242.109622,43.4053901,6.012838,228.283,1,9,1.38,42.011,21.17
14:22:55.838,242.20861,43.4053977,6.012844,228.305,1,9,1.32,41.648,21.3
14:22:55.938,242.308737,43.4054049,6.0128498,228.33,1,9,1.22,41.188,21.43
14:22:56.038,242.408944,43.4054115,6.0128554,228.358,1,9,1.22,40.618,21.57
14:22:56.140,242.511006,43.4054181,6.0128613,228.375,1,9,1.26,40.107,21.72
14:22:56.238,242.608698,43.4054241,6.012867,228.394,1,9,1.26,39.475,21.87
14:22:56.337,242.707623,43.4054294,6.0128724,228.414,1,9,1.26,38.72,22.03
14:22:56.437,242.80792,43.405434,6.0128774,228.435,1,8,1.4,37.807,22.19
14:22:56.540,242.911022,43.4054377,6.0128822,228.457,1,9,1.26,36.742,22.34
14:22:56.637,243.007779,43.4054404,6.0128864,228.481,1,9,1.26,35.494,22.5
14:22:56.736,243.106701,43.4054421,6.0128902,228.506,1,9,1.26,34.082,22.66
14:22:56.839,243.209605,43.405441,6.0128939,228.624,1,10,1.15,32.221,22.9
14:22:56.940,243.310592,43.4054387,6.012897,228.74,1,10,1.15,30.206,23.15
14:22:57.039,243.409695,43.4054351,6.0128996,228.859,1,10,1.15,28.06,23.41
14:22:57.139,243.509643,43.4054303,6.0129017,228.976,1,10,1.15,25.798,23.67
14:22:57.237,243.607611,43.4054236,6.0129009,229.027,1,9,1.22,23.007,23.81
14:22:57.340,243.710605,43.4054156,6.0128995,229.077,1,9,1.22,20.139,23.96
14:22:57.438,243.808623,43.4054064,6.0128975,229.124,1,9,1.22,17.205,24.13
14:22:57.538,243.908994,43.4053961,6.0128951,229.169,1,9,1.22,14.259,24.3
14:22:57.637,244.007899,43.4053848,6.0128921,229.211,1,9,1.22,11.297,24.49
14:22:57.740,244.110579,43.4053725,6.0128887,229.25,1,9,1.22,8.356,24.7
14:22:57.837,244.208271,43.4053595,6.0128849,229.287,1,9,1.16,5.462,24.92
14:22:57.937,244.307587,43.4053458,6.0128807,229.321,1,9,1.3,2.613,25.15
14:22:58.038,244.408703,43.4053211,6.012873,229.451,1,9,1.34,3.923,25.63
14:22:58.141,244.511737,43.4053293,6.0128799,229.602,1,10,1.18,8.897,205.7
14:22:58.237,244.608412,43.4053176,6.0128785,229.699,1,10,1.18,7.651,204.28
14:22:58.338,244.708826,43.4053087,6.0128776,229.819,1,10,1.19,7.265,202.7
14:22:58.439,244.809637,43.4052993,6.0128795,229.908,1,11,1.22,8.245,207.01
14:22:58.544,244.915005,43.4052901,6.0128809,229.994,1,11,1.03,10.175,217.74
14:22:58.638,245.008679,43.4052819,6.01288,230.084,1,11,1.14,12.249,207.98
14:22:58.739,245.109686,43.4052713,6.0128794,230.166,1,11,1.14,12.936,211.06
14:22:58.840,245.210594,43.4052609,6.0128781,230.244,1,11,1.14,13.162,221.46
14:22:58.941,245.311656,43.4052526,6.012877,230.299,1,11,1.17,13.736,222.03
14:22:59.043,245.413805,43.4052442,6.0128781,230.317,1,13,1.01,14.399,222.48
14:22:59.141,245.511638,43.4052358,6.0128788,230.332,1,13,1.01,14.796,222.48
14:22:59.239,245.6096,43.4052276,6.0128771,230.365,1,12,1.16,15.286,222.51
14:22:59.345,245.715647,43.405214,6.0128744,230.43,1,13,0.85,18.166,205.95
14:22:59.443,245.813606,43.4052041,6.0128727,230.484,1,13,0.85,17.098,213.48
14:22:59.540,245.910933,43.4051935,6.0128694,230.542,1,12,1.03,17.488,214.27
14:22:59.639,246.009761,43.4051841,6.0128662,230.579,1,12,1.07,17.744,214.85
14:22:59.742,246.112688,43.4051738,6.0128648,230.615,1,12,1.07,18.146,197.47
14:22:59.840,246.210741,43.4051637,6.0128622,230.643,1,10,1.33,18.405,197.99
14:22:59.939,246.309593,43.405156,6.012862,230.665,1,11,1.13,15.242,206.18
14:23:00.039,246.409682,43.4051467,6.012858,230.693,1,10,1.18,15.16,207.06
14:23:00.140,246.510725,43.4051374,6.0128536,230.722,1,10,1.18,15.425,208.31
14:23:00.244,246.614617,43.4051247,6.0128463,230.71,1,12,1.03,15.94,211.05
14:23:00.341,246.711662,43.4051121,6.0128382,230.698,1,13,0.93,16.574,214.32
14:23:00.439,246.809575,43.4051025,6.0128316,230.735,1,12,0.98,16.34,215.82
14:23:00.542,246.913005,43.4050893,6.0128152,230.77,1,11,1.06,20.161,221.01
14:23:00.638,247.008815,43.40508,6.0128035,230.815,1,12,1.04,21.122,228.86
14:23:00.740,247.110608,43.4050739,6.0127897,230.86,1,12,1.04,20.444,243.4
14:23:00.832,247.202591,43.4050678,6.012784,230.879,1,5,,20.468,243.55
14:23:00.934,247.304658,43.4050619,6.0127782,230.897,1,5,,22.246,243.67
14:23:01.033,247.403915,43.4050559,6.0127717,230.915,1,5,,22.663,243.79
14:23:01.149,247.51969,43.4050418,6.0127752,230.945,1,12,1.04,23.107,221.96
14:23:01.232,247.602601,43.4050343,6.0127699,230.959,1,5,,23.111,222.07
14:23:01.345,247.715662,43.4050244,6.012768,230.969,1,14,0.88,22.454,218.97
14:23:01.432,247.802684,43.405017,6.0127632,230.984,1,5,,22.45,219.0
14:23:01.532,247.902639,43.4050098,6.0127584,230.999,1,5,,22.452,219.02
14:23:01.632,248.00285,43.4050026,6.0127536,231.015,1,5,,22.465,219.02
14:23:01.735,248.105621,43.4049969,6.0127484,231.006,1,4,,22.487,219.02
14:23:01.833,248.203598,43.4049912,6.0127432,231.0,1,4,,22.487,219.03
14:23:01.932,248.302572,43.4049856,6.012738,230.995,1,4,,22.504,219.05
14:23:02.033,248.403942,43.4049788,6.0127325,231.035,1,5,,22.568,219.0
14:23:02.141,248.51193,43.4049722,6.0127271,231.074,1,5,,22.67,218.97
14:23:02.232,248.602672,43.4049678,6.0127222,231.076,1,0,,22.678,218.97
14:23:02.342,248.712591,43.4049543,6.0127193,231.038,1,12,0.95,22.687,218.41
14:23:02.439,248.809849,43.4049414,6.0127165,230.996,1,12,0.95,23.033,217.78
14:23:02.542,248.912927,43.404929,6.0127135,230.958,1,12,0.95,23.656,217.13
14:23:02.639,249.00965,43.4049188,6.0127175,230.917,1,12,0.94,15.955,211.55
14:23:02.739,249.109612,43.4049131,6.0127181,230.874,1,12,0.95,10.423,208.25
14:23:02.838,249.208695,43.4049022,6.0127192,230.844,1,12,0.96,12.19,205.62
14:23:02.941,249.311606,43.4048953,6.0127169,230.815,1,12,1.04,13.199,207.45
14:23:03.039,249.40973,43.4048931,6.0127129,230.78,1,12,1.04,12.09,213.18
14:23:03.146,249.516898,43.4048976,6.0127049,230.72,1,12,1.05,8.46,231.11
14:23:03.235,249.605804,43.4048939,6.0127034,230.75,1,11,1.18,9.258,227.01
14:23:03.342,249.712786,43.404893,6.0126991,230.767,1,12,1.02,9.171,232.23
14:23:03.440,249.810627,43.4048911,6.0126955,230.787,1,12,1.02,9.623,233.65
14:23:03.539,249.909998,43.4048823,6.0126969,230.773,1,13,0.96,10.847,231.53
14:23:03.641,250.011836,43.4048736,6.0126974,230.757,1,13,0.91,12.281,228.24
14:23:03.743,250.113612,43.4048639,6.0126985,230.749,1,13,0.88,13.344,224.24
14:23:03.838,250.209235,43.4048509,6.0127,230.696,1,13,0.9,15.986,219.18
14:23:03.941,250.311653,43.4048393,6.0126999,230.642,1,13,0.91,18.237,218.39
14:23:04.041,250.41158,43.4048281,6.0126981,230.607,1,13,0.92,20.339,217.08
14:23:04.144,250.514651,43.4048169,6.0126962,230.578,1,13,0.92,21.961,215.33
14:23:04.240,250.610718,43.4048074,6.0126943,230.612,1,11,1.12,23.809,214.64
14:23:04.339,250.709598,43.4047986,6.0126911,230.653,1,9,1.27,25.585,214.64
14:23:04.440,250.810633,43.4047893,6.0126877,230.698,1,10,1.14,27.258,214.02
14:23:04.540,250.911002,43.4047793,6.012685,230.748,1,10,1.14,28.589,212.35
14:23:04.640,251.010825,43.4047832,6.0126558,230.76,1,11,1.09,29.523,235.36
14:23:04.740,251.110615,43.4047768,6.0126441,230.787,1,11,1.04,33.088,235.46
14:23:04.840,251.210704,43.4047671,6.0126373,230.813,1,11,1.04,34.625,231.02
14:23:04.943,251.313686,43.4047579,6.0126299,230.849,1,11,1.04,34.749,229.11
14:23:05.045,251.415621,43.4047487,6.0126217,230.89,1,11,0.99,34.955,227.91
14:23:05.151,251.521881,43.4047396,6.0126136,230.901,1,11,0.99,33.851,227.12
14:23:05.240,251.610712,43.4047307,6.0126059,230.921,1,11,1.02,34.769,226.27
14:23:05.345,251.715597,43.4047214,6.0125982,230.942,1,12,0.95,34.668,225.35
14:23:05.453,251.823678,43.404712,6.0125909,230.952,1,12,0.95,34.188,224.36
14:23:05.541,251.911964,43.4047026,6.0125839,230.967,1,12,0.95,34.562,223.25
14:23:05.643,252.013668,43.4046939,6.0125759,230.967,1,13,0.95,34.429,221.82
14:23:05.735,252.105598,43.4046875,6.012568,230.97,1,0,,34.106,221.82
14:23:05.833,252.203604,43.4046812,6.0125602,230.974,1,0,,33.217,221.82
14:23:05.937,252.307604,43.4046737,6.0125526,230.952,1,15,0.8,33.997,221.52
14:23:06.033,252.403575,43.4046673,6.0125449,230.956,1,0,,32.647,221.52
14:23:06.138,252.508748,43.4046606,6.012537,230.924,1,5,,35.755,221.42
14:23:06.236,252.606661,43.4046533,6.0125285,230.892,1,5,,36.497,221.42
14:23:06.335,252.705602,43.4046458,6.0125198,230.867,1,5,,37.322,221.31
14:23:06.428,252.798802,43.4046387,6.0125113,230.884,1,0,,37.796,221.14
14:23:06.537,252.908324,43.4046316,6.0125027,230.901,1,0,,38.275,221.36
14:23:06.646,253.01663,43.4046218,6.0124965,230.874,1,14,0.86,38.825,217.78
14:23:06.734,253.104613,43.4046139,6.0124888,230.881,1,0,,39.585,212.17
14:23:06.828,253.198604,43.4046053,6.0124816,230.87,1,0,,40.346,212.53
14:23:06.943,253.313664,43.4045945,6.0124735,230.882,1,13,1.05,42.744,211.17
14:23:07.035,253.405559,43.4045852,6.0124661,230.882,1,0,,44.409,214.91
14:23:07.134,253.504687,43.4045755,6.0124582,230.897,1,0,,46.119,212.2
14:23:07.233,253.603702,43.4045661,6.0124495,230.878,1,13,1.05,46.207,213.11
14:23:07.337,253.707604,43.4045563,6.0124409,230.895,1,0,,47.628,215.23
14:23:07.436,253.80659,43.4045456,6.0124311,230.891,1,5,,45.193,215.24
14:23:07.537,253.90764,43.4045354,6.0124211,230.906,1,6,2.2,44.844,217.32
14:23:07.637,254.007902,43.4045257,6.0124104,230.917,1,6,2.2,44.689,221.51
14:23:07.740,254.110578,43.4045167,6.0123989,230.912,1,6,2.2,44.863,229.71
14:23:07.838,254.208604,43.4045084,6.0123866,230.9,1,6,2.2,44.928,232.44
14:23:07.937,254.307575,43.4045005,6.0123738,230.886,1,6,2.2,45.061,235.77
14:23:08.036,254.406576,43.4044939,6.0123608,230.908,1,5,,45.385,237.64
14:23:08.145,254.515837,43.4044869,6.0123472,230.905,1,6,2.2,45.702,239.83
14:23:08.238,254.608639,43.4044803,6.0123333,230.9,1,6,2.2,45.989,241.29
14:23:08.337,254.707845,43.404474,6.012319,230.894,1,6,2.2,46.296,243.93
14:23:08.436,254.806787,43.4044681,6.0123044,230.891,1,6,2.2,46.567,244.78
14:23:08.540,254.910923,43.4044625,6.0122896,230.889,1,7,2.16,46.819,247.0
14:23:08.639,255.009907,43.4044571,6.0122746,230.894,1,8,1.51,47.245,248.31
14:23:08.737,255.10755,43.404452,6.0122593,230.907,1,8,1.51,47.333,249.88
14:23:08.832,255.202679,43.404447,6.0122439,230.92,1,8,1.51,47.376,250.19
14:23:08.940,255.310648,43.4044423,6.0122284,230.932,1,8,1.51,47.4,251.65
14:23:09.038,255.408568,43.4044381,6.012213,230.963,1,7,1.76,47.385,251.7
14:23:09.137,255.5077,43.4044342,6.0121977,230.994,1,7,1.76,47.598,252.49
14:23:09.237,255.607642,43.4044302,6.0121822,231.023,1,7,1.76,48.059,253.12
14:23:09.341,255.711609,43.4044252,6.0121673,231.024,1,8,1.48,48.567,254.57
14:23:09.438,255.808582,43.4044207,6.0121522,230.999,1,8,1.65,48.859,255.59
14:23:09.538,255.908663,43.4044172,6.0121363,231.043,1,8,1.81,49.143,256.38
14:23:09.638,256.008884,43.4044138,6.0121201,231.089,1,8,1.81,49.308,257.42
14:23:09.740,256.110727,43.4044106,6.0121039,231.136,1,8,1.81,49.456,258.22
14:23:09.838,256.208665,43.4044075,6.0120876,231.184,1,8,1.81,49.569,258.41
14:23:09.938,256.308659,43.4044046,6.0120712,231.232,1,8,1.81,49.826,258.65
14:23:10.039,256.409587,43.4044017,6.0120547,231.275,1,8,1.81,50.191,258.97
14:23:10.140,256.510723,43.4043991,6.0120378,231.322,1,8,1.98,50.428,259.71
14:23:10.238,256.608627,43.4043953,6.0120221,231.19,1,12,1.19,49.372,259.99
14:23:10.337,256.707671,43.4043903,6.0120073,231.316,1,13,1.03,51.358,260.26
14:23:10.441,256.811653,43.4043855,6.0119917,231.359,1,13,1.01,50.88,260.65
14:23:10.542,256.91297,43.404381,6.0119761,231.396,1,13,1.01,52.093,260.94
14:23:10.638,257.008771,43.4043768,6.0119599,231.42,1,13,1.03,52.238,261.28
14:23:10.737,257.107885,43.4043729,6.0119436,231.443,1,13,1.03,52.441,261.62
14:23:10.837,257.207674,43.4043692,6.0119271,231.465,1,13,1.03,52.526,261.86
14:23:10.944,257.314596,43.4043654,6.0119106,231.478,1,13,0.98,52.76,262.02
14:23:11.042,257.412775,43.4043617,6.0118941,231.489,1,13,0.98,52.325,262.16
14:23:11.141,257.511876,43.4043581,6.0118775,231.502,1,13,0.98,53.43,262.32
14:23:11.241,257.6117,43.4043547,6.0118605,231.515,1,13,0.98,53.18,262.57
14:23:11.345,257.715689,43.4043511,6.0118434,231.529,1,13,0.93,53.567,262.63
14:23:11.444,257.814595,43.4043478,6.011826,231.543,1,14,0.85,53.325,263.06
14:23:11.543,257.913652,43.4043444,6.0118086,231.551,1,14,0.85,53.895,263.23
14:23:11.643,258.013857,43.4043411,6.011791,231.559,1,14,0.85,53.625,263.37
14:23:11.747,258.117565,43.4043378,6.0117731,231.578,1,14,0.81,54.41,263.44
14:23:11.846,258.216595,43.4043346,6.011755,231.608,1,14,0.81,54.664,263.63
14:23:11.944,258.314592,43.4043314,6.0117367,231.633,1,14,0.81,54.954,263.71
14:23:12.043,258.413665,43.4043285,6.0117186,231.649,1,14,0.84,54.917,263.76
14:23:12.146,258.516609,43.4043256,6.0117004,231.663,1,14,0.84,55.064,263.72
14:23:12.244,258.614653,43.4043227,6.0116821,231.675,1,14,0.84,55.338,263.69
14:23:12.344,258.714616,43.4043199,6.0116637,231.683,1,14,0.84,55.856,263.7
14:23:12.443,258.813598,43.4043171,6.0116451,231.694,1,14,0.84,55.443,263.78
14:23:12.546,258.91672,43.4043144,6.0116266,231.706,1,14,0.84,56.403,263.74
14:23:12.644,259.014858,43.4043117,6.0116079,231.721,1,14,0.84,55.638,263.83
14:23:12.743,259.113601,43.4043094,6.011589,231.747,1,14,0.87,56.619,263.88
14:23:12.843,259.213575,43.4043072,6.0115699,231.771,1,14,0.87,56.145,263.93
14:23:12.946,259.316595,43.404305,6.0115509,231.796,1,14,0.87,56.93,263.84
14:23:13.047,259.417592,43.4043026,6.0115316,231.809,1,16,0.75,56.232,263.78
14:23:13.156,259.526673,43.4043002,6.0115124,231.82,1,16,0.74,57.223,263.65
14:23:13.241,259.611636,43.4042979,6.0114931,231.826,1,15,0.79,56.477,263.63
14:23:13.345,259.715872,43.4042958,6.0114739,231.819,1,15,0.81,56.556,263.69
14:23:13.440,259.811124,43.4042936,6.0114548,231.811,1,14,0.83,56.93,263.74
14:23:13.543,259.913738,43.4042913,6.0114357,231.789,1,14,0.79,57.706,263.94
14:23:13.642,260.01287,43.404289,6.0114164,231.766,1,14,0.79,56.643,263.97
14:23:13.747,260.117604,43.4042866,6.0113974,231.73,1,14,0.79,57.227,263.87
14:23:13.842,260.212625,43.4042843,6.0113781,231.698,1,14,0.79,57.469,263.9
14:23:13.938,260.308575,43.4042819,6.0113589,231.677,1,13,0.96,58.601,263.57
14:23:14.038,260.408578,43.4042795,6.0113394,231.669,1,13,0.96,58.488,263.43
14:23:14.146,260.516685,43.4042771,6.0113198,231.66,1,13,0.96,58.766,263.33
14:23:14.239,260.609686,43.4042747,6.0113001,231.651,1,13,0.96,58.845,263.33
14:23:14.338,260.708613,43.4042723,6.0112803,231.641,1,13,0.96,59.338,263.37
14:23:14.442,260.812842,43.40427,6.0112604,231.632,1,13,0.95,59.494,263.46
14:23:14.544,260.91472,43.4042676,6.0112404,231.624,1,13,0.95,59.773,263.43
14:23:14.639,261.009921,43.4042652,6.0112203,231.619,1,13,0.96,60.347,263.31
14:23:14.738,261.108667,43.4042627,6.0112001,231.617,1,13,0.96,59.581,263.18
14:23:14.843,261.213937,43.4042601,6.0111799,231.605,1,14,0.91,61.277,262.86
14:23:14.948,261.318701,43.4042575,6.0111593,231.592,1,14,0.84,60.384,262.82
14:23:15.047,261.417619,43.4042549,6.0111389,231.584,1,14,0.87,61.544,262.7
14:23:15.165,261.535601,43.4042524,6.0111181,231.573,1,14,0.87,60.883,262.74
14:23:15.243,261.613741,43.4042498,6.0110975,231.569,1,15,0.85,62.107,262.65
14:23:15.346,261.716624,43.4042475,6.0110764,231.578,1,15,0.87,61.238,262.7
14:23:15.449,261.819662,43.4042455,6.0110557,231.573,1,6,23.43,62.105,262.7
14:23:15.536,261.906668,43.4042435,6.0110346,231.568,1,6,23.43,61.986,262.7
14:23:15.637,262.008088,43.4042414,6.0110135,231.563,1,6,23.43,61.809,262.7
14:23:15.739,262.109551,43.4042394,6.0109926,231.558,1,6,24.6,61.596,262.7
14:23:15.838,262.20856,43.4042374,6.0109717,231.552,1,6,24.6,61.631,262.69
14:23:15.939,262.309565,43.4042354,6.0109507,231.547,1,6,24.6,61.716,262.78
14:23:16.039,262.409559,43.4042334,6.0109298,231.542,1,6,24.59,61.883,263.03
14:23:16.140,262.510629,43.4042313,6.0109088,231.527,1,6,24.09,61.996,263.26
14:23:16.239,262.609672,43.4042293,6.0108879,231.511,1,6,24.09,62.144,263.25
14:23:16.339,262.70984,43.4042273,6.0108668,231.493,1,6,24.08,62.388,263.4
14:23:16.439,262.809588,43.4042253,6.0108457,231.469,1,6,24.08,62.27,263.04
14:23:16.548,262.918644,43.4042234,6.0108248,231.382,1,16,0.76,61.173,261.74
14:23:16.648,263.018595,43.4042206,6.0108038,231.375,1,16,0.76,62.381,262.3
14:23:16.744,263.114543,43.4042181,6.0107825,231.358,1,16,0.78,62.581,262.43
14:23:16.844,263.214654,43.4042158,6.0107609,231.339,1,17,0.74,62.877,262.75
14:23:16.947,263.317569,43.4042136,6.0107393,231.332,1,17,0.76,62.842,262.94
14:23:17.045,263.415635,43.4042115,6.0107178,231.34,1,17,0.76,63.312,263.12
14:23:17.144,263.514635,43.4042094,6.010696,231.345,1,17,0.76,62.72,263.23
14:23:17.243,263.613913,43.4042072,6.0106745,231.347,1,17,0.76,63.472,263.21
14:23:17.343,263.71386,43.4042051,6.0106528,231.352,1,16,0.87,63.475,263.06
14:23:17.440,263.810762,43.4042028,6.0106311,231.351,1,16,0.87,63.396,262.93
14:23:17.538,263.908749,43.4042006,6.0106094,231.345,1,16,0.87,63.622,262.86
14:23:17.639,264.009927,43.4041984,6.0105876,231.34,1,16,0.87,63.522,262.88
14:23:17.747,264.11756,43.404196,6.010566,231.341,1,16,0.84,63.512,262.85
14:23:17.842,264.212774,43.4041936,6.0105443,231.35,1,16,0.84,64.414,262.73
14:23:17.947,264.317564,43.4041909,6.0105223,231.322,1,16,0.74,63.077,262.78
14:23:18.046,264.416616,43.4041881,6.0105008,231.316,1,16,0.76,64.979,262.55
14:23:18.154,264.524707,43.4041855,6.0104788,231.311,1,16,0.76,64.805,262.72
14:23:18.248,264.618629,43.4041831,6.0104567,231.306,1,15,0.8,65.861,262.82
14:23:18.345,264.71571,43.4041807,6.0104343,231.307,1,15,0.8,65.835,262.97
14:23:18.446,264.816715,43.4041784,6.0104118,231.314,1,15,0.79,66.052,263.18
14:23:18.548,264.918712,43.4041762,6.0103893,231.309,1,15,0.79,65.95,263.58
14:23:18.645,265.015896,43.4041742,6.0103668,231.315,1,15,0.83,65.248,264.01
14:23:18.747,265.117619,43.404172,6.0103445,231.321,1,15,0.72,65.959,264.55
